Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
7452	-31.71225	-48.39683	16.68458	0.0522879	0.0352238	0.0285341	0.00358944	0.245573	0.00335016	0.0318443	0.000976884	0.034847	0.0785057	0.132501	0.0637975	0.0342147	0.262409	0.000152429	0.0726844	0.0933767	0.0460796	0.0955881	0.013514	0.473462	0.20788	0.301784	0.173209	0.317127	1.236079	0.151134	0.389125	0.610875	0.848866	0.188294	0.442931	0.775645	1.28925	2.25769	5.31085	1.207346	0.0290084	0.0195415	0.0158302	0.00199135	0.136239	0.00185861	0.0176666	0.000541957	0.0193325	0.0435535	0.0735093	0.0353936	0.0189816	0.14558	8.45648e-05	0.0403239	0.0518036	0.0255641	0.0530305	0.00749733	0.262668	1.802513	3.679924	0.277091	0.438595	0.561404	0.72291
7488	-26.85482	-47.91902	21.0642	0.0869858	0.00121714	0.0422003	0.0134658	0.0557672	0.0223586	0.0166498	0.00318996	0.0400458	0.0586449	0.0745552	0.0185211	0.0273374	0.0608972	0.0269615	0.0753861	0.107857	0.0342071	0.0705209	0.0636057	0.123072	0.135726	0.248816	0.111898	0.50356	0.2446014	0.0084511	0.225231	0.774769	0.991549	0.650946	0.811083	0.936764	1.0675	1.23292	1.53623	0.3104338	0.084993	0.00118926	0.0412335	0.0131573	0.0544897	0.0218464	0.0162684	0.00311688	0.0391284	0.0573014	0.0728472	0.0180968	0.0267112	0.0595021	0.0263439	0.0736591	0.105386	0.0334234	0.0689053	0.0621485	0.120252	1.023446	1.363966	0.163354	0.395069	0.604931	0.836645
7524	-29.50724	-47.1354	17.62816	0.0111581	0.166426	0.0374374	0.00510128	0.166224	0.143175	0.0701786	0.095431	0.00657196	0.0157373	0.0829848	0.0577627	0.0919862	0.125872	0.24237	0.340074	0.00931019	0.0762424	0.153553	0.502312	0.209155	0.212733	0.0259371	0.580867	0.180463	0.3058017	0.0167286	0.254742	0.745258	0.983271	0.610498	0.7861	0.927665	1.07798	1.2721	1.63801	0.3568197	0.00427667	0.0637876	0.014349	0.00195521	0.0637103	0.054876	0.026898	0.0365767	0.0025189	0.00603179	0.0318064	0.0221393	0.0352564	0.0482441	0.0928956	0.130343	0.0035684	0.0292221	0.0588536	0.192526	0.0801648	2.609063	2.91741	0.252888	0.430588	0.569412	0.747112
7560	-21.98914	-43.12474	21.1356	0.24308	0.0988033	0.00351659	0.0168767	0.0404087	0.0434024	0.0121031	0.0478285	0.0219049	0.00421547	0.0349151	0.0389565	0.00374325	0.194077	0.118757	0.00910764	0.0638036	0.0150403	0.0103879	0.0603761	0.00401222	0.350967	0.0366644	0.409497	0.202872	1.055281	0.131586	0.378768	0.621232	0.868414	0.643427	0.8065	0.935109	1.06939	1.23992	1.55418	0.3188347	0.223971	0.0910364	0.00324015	0.01555	0.0372322	0.0399906	0.0111517	0.0440687	0.020183	0.00388409	0.0321704	0.0358942	0.003449	0.178821	0.109422	0.00839169	0.058788	0.013858	0.00957135	0.05563	0.00369682	1.085317	0.4744525	0.0453352	0.307832	0.692168	0.954665
7596	-28.02435	-47.85418	19.82983	0.125854	0.0230171	0.00432694	0.12354	0.0526039	0.0525497	0.0141305	0.0560054	0.0387039	0.0107979	0.0558587	0.0814436	0.0177597	0.134687	0.23762	0.0449172	0.0108675	0.0748978	0.0542898	0.158764	0.0299528	0.272678	0.44013	0.0677661	0.219426	0.5136452	0.0522384	0.316409	0.683591	0.947761	0.403722	0.642518	0.871091	1.14799	1.55638	2.47695	0.6558446	0.0897301	0.0164105	0.00308497	0.0880803	0.0375049	0.0374663	0.0100746	0.0399301	0.0275947	0.00769856	0.0398255	0.0580667	0.0126621	0.0960273	0.169415	0.0320245	0.00774815	0.0533997	0.0387069	0.113194	0.0213554	1.402587	1.668359	0.188175	0.406143	0.593857	0.811826
7632	-31.29372	-52.04531	20.75159	0.00257395	0.0769724	0.0109166	0.00312084	0.00831275	0.0388773	0.00284371	0.0449572	0.00034788	0.000848477	0.0373499	0.0235394	0.0325294	0.0534088	0.0352039	0.0179002	0.00146206	0.00606424	0.0122249	0.00504026	0.00609156	0.262516	0.249243	0.0767149	0.411526	0.9654984	0.120731	0.372472	0.627528	0.879269	0.167832	0.418764	0.762187	1.31201	2.38798	5.95833	1.290526	0.00611991	0.183012	0.0259558	0.00742023	0.0197647	0.0924361	0.00676131	0.106892	0.000827131	0.00201737	0.0888046	0.055968	0.077343	0.126987	0.0837021	0.0425602	0.00347625	0.0144186	0.0290663	0.0119839	0.0144835	0.4205858	0.1893586	0.00318158	0.191185	0.808815	0.996818
7668	-28.92264	-48.49818	19.57554	0.000981634	0.0391004	0.00323923	0.000304274	0.0455622	0.0241727	0.022162	0.0181456	0.000969562	0.0329656	0.0405339	0.0767608	0.0510731	0.0630343	0.117319	0.00715033	0.00123033	0.102627	0.0505434	0.0425488	0.0160994	0.173088	0.0249943	0.535154	0.266763	1.875656	0.20235	0.411973	0.588028	0.797649	0.112965	0.345237	0.717631	1.39347	2.89656	8.85234	1.576783	0.00129756	0.0516843	0.00428173	0.000402201	0.0602258	0.0319523	0.0292945	0.0239855	0.0012816	0.0435752	0.0535792	0.101465	0.0675103	0.083321	0.155076	0.00945157	0.0016263	0.135656	0.0668101	0.0562426	0.0212807	0.7565232	0.3309438	0.0206363	0.264893	0.735107	0.979364
7704	-23.85437	-45.31329	21.45892	0.130116	0.0508584	0.00155925	0.000270139	0.023562	0.031879	0.00613445	0.0161821	0.015216	0.0942433	0.132282	0.140317	0.0267435	0.371559	0.0136049	0.00452466	0.00222946	0.114019	0.00700461	0.0735731	0.067514	0.210181	0.422713	0.191496	0.175609	0.5027067	0.050318	0.314117	0.685883	0.949682	0.598672	0.778636	0.924908	1.08119	1.2843	1.67036	0.3709641	0.0983199	0.0384304	0.00117822	0.000204127	0.0178043	0.0240889	0.00463541	0.0122278	0.0114978	0.0712136	0.0999565	0.106028	0.0202083	0.280763	0.0102803	0.00341899	0.00168466	0.0861564	0.00529293	0.0555944	0.0510159	1.32339	0.1652929	0.00171079	0.173669	0.826331	0.998289
7740	-31.31215	-48.32956	17.01741	0.117517	0.0071196	0.02556	0.00114431	0.0778446	0.0227601	0.04012	0.008864	0.00600071	0.00849291	0.199666	0.0351235	0.00192241	0.164614	0.00349876	0.065752	0.0230118	0.0046392	0.0455396	0.0623899	0.0970573	0.341688	0.619574	0.0378248	0.00091372	2.523789	0.236905	0.425012	0.574987	0.763095	0.22918	0.48748	0.799187	1.25127	2.05137	4.36338	1.065259	0.115367	0.00698934	0.0250923	0.00112337	0.0764203	0.0223436	0.0393859	0.00870181	0.00589092	0.00833751	0.196013	0.0344809	0.00188724	0.161602	0.00343474	0.0645489	0.0225907	0.00455431	0.0447063	0.0612483	0.0952814	1.018638	3.310289	0.266279	0.435078	0.564922	0.733722
7776	-42.92611	-51.96514	9.03903	0.0688612	0.226689	0.265473	0.00218235	0.0024739	0.0267012	0.0250549	0.122105	0.0101282	0.146907	0.09411	0.0660956	0.0664925	0.353538	0.117723	0.392696	0.0686531	0.106029	0.158689	0.0873007	0.0740802	0.316603	0.571927	0.00079764	0.110672	1.114338	0.138292	0.382452	0.617548	0.861708	0.0799347	0.291649	0.680842	1.46877	3.42877	12.5102	1.826866	0.0277445	0.091334	0.10696	0.000879278	0.000996743	0.010758	0.0100947	0.0491966	0.00408068	0.0591892	0.0379173	0.0266302	0.0267901	0.142442	0.0474309	0.158219	0.0276606	0.0427193	0.0639362	0.0351738	0.0298472	2.481981	33.89731	0.423224	0.48023	0.519771	0.576774
7812	-36.49389	-57.66917	21.17527	0.029267	0.0714211	0.0197081	0.0367839	0.00897918	0.00937342	0.0469158	0.00613139	0.0235221	0.0339808	0.0331069	0.0121652	0.0121233	0.0495879	0.0045018	0.0102369	0.0161932	0.0175979	0.00285935	0.0260173	0.0174029	0.156003	0.279896	0.39721	0.166892	0.4523103	0.0414205	0.302503	0.697497	0.95858	0.400367	0.639909	0.869986	1.14944	1.56272	2.49771	0.6618776	0.0599886	0.146392	0.0403957	0.0753962	0.0184046	0.0192127	0.0961634	0.0125675	0.0482134	0.0696505	0.0678594	0.0249351	0.0248492	0.10164	0.00922736	0.0209825	0.0331913	0.0360704	0.00586081	0.0533278	0.0356708	0.4878754	1.089728	0.135537	0.380956	0.619044	0.864463
7848	-24.72797	-44.09066	19.36269	0.0431524	0.138138	0.05645	0.0408211	0.111535	0.0280862	0.00644094	0.231168	0.00703848	0.0720104	0.423749	0.0134241	0.137378	0.0448247	0.120904	0.0417732	0.0120672	0.265408	0.0363065	0.0390123	0.0142755	0.0859024	0.202626	0.435869	0.275603	0.121233	0.000299673	0.136828	0.863172	0.9997	0.769449	0.880014	0.960908	1.04068	1.13635	1.29963	0.1895027	0.0229051	0.073323	0.0299634	0.0216677	0.0592022	0.0149081	0.00341883	0.122703	0.003736	0.0382228	0.224924	0.00712548	0.0729195	0.0237928	0.0641755	0.022173	0.00640523	0.140877	0.0192714	0.0207076	0.0075774	1.883962	1.996022	0.20977	0.414902	0.585098	0.790231
7884	-32.00211	-51.30268	19.30057	0.0545813	0.0472282	0.0935679	0.0114684	0.166241	0.040679	0.00731471	0.0474999	0.04663	0.0110163	0.0214572	0.00406473	0.0298215	0.0106051	0.0352846	0.0467848	0.0103803	0.128432	0.0349042	0.0323778	0.00505969	0.0253691	0.593108	0.330479	0.0510438	0.517778	0.0529624	0.317256	0.682744	0.947038	0.970468	0.985487	0.995449	1.00457	1.01473	1.03043	0.0216752	0.061646	0.0533411	0.105679	0.0129529	0.187759	0.0459443	0.00826148	0.0536481	0.0526655	0.0124422	0.0242345	0.00459084	0.0336814	0.0119778	0.0398517	0.0528404	0.0117239	0.145055	0.0394221	0.0365686	0.00571459	0.885399	4.536095	0.297328	0.444957	0.555043	0.702672
7920	-29.63908	-48.25328	18.6142	0.0724479	0.197711	0.0401102	0.0600965	0.0255137	0.0473102	0.167343	0.0999938	0.0310172	0.103333	0.109879	0.0463634	0.00499142	0.00335465	0.0461014	0.422115	0.0513489	0.100296	0.0329318	0.0124246	0.392803	0.164948	0.520343	0.266797	0.0479118	0.9307978	0.116309	0.369775	0.630224	0.883691	0.614081	0.788347	0.928491	1.07702	1.26848	1.62845	0.3525888	0.0350416	0.0956289	0.0194005	0.0290675	0.0123404	0.022883	0.0809404	0.0483649	0.0150024	0.0499801	0.053146	0.022425	0.00241425	0.00162257	0.0222983	0.204168	0.0248364	0.0485111	0.0159284	0.00600952	0.189991	2.067485	1.844863	0.200362	0.411174	0.588826	0.799638
7956	-31.7555	-51.34224	19.58674	0.0617	0.33098	0.0291673	0.0151805	0.00305858	0.0190422	0.059184	0.0576293	0.0129514	0.0401859	0.0615169	0.0983941	0.103283	0.0183841	0.0491034	0.0747148	0.000839814	0.00347798	0.0565658	0.00463686	0.0110147	0.240783	0.196321	0.0954126	0.467484	0.4916804	0.0483765	0.311729	0.688271	0.951623	0.454474	0.680716	0.886928	1.12749	1.46904	2.20035	0.5702231	0.0555351	0.297909	0.026253	0.0136637	0.00275297	0.0171395	0.0532704	0.0518711	0.0116573	0.0361706	0.0553702	0.0885627	0.0929629	0.0165471	0.0441971	0.0672494	0.000755901	0.00313046	0.0509139	0.00417356	0.00991416	1.11101	2.63271	0.241631	0.426687	0.573312	0.75837
7992	-33.32187	-49.8577	16.53582	0.171059	0.195694	0.0454614	0.00245287	0.0263152	0.0163408	0.00103773	0.110261	0.0178223	0.0387883	0.0874293	0.0942894	0.000914693	0.0642002	0.0322031	0.0837517	0.0148287	0.00820436	0.268197	0.00897178	0.270749	0.000287508	0.47583	0.312443	0.211439	2.704852	0.244626	0.427737	0.572263	0.755374	0.0702245	0.273798	0.667557	1.498	3.65233	14.24	1.920512	0.109726	0.125527	0.0291612	0.00157339	0.0168799	0.0104818	0.00066565	0.0707265	0.0114321	0.0248807	0.0560814	0.0604818	0.000586729	0.0411811	0.0206567	0.0537224	0.00951184	0.00526268	0.172034	0.00575494	0.173672	1.558971	1.623746	0.184862	0.404733	0.595267	0.815138
8028	-41.11171	-52.59098	11.47927	0.0204308	0.0701927	0.0242656	0.0352937	0.0668099	0.0357664	0.0314212	0.0106248	0.00429577	0.041984	0.0177547	0.0126134	0.00516153	0.0578732	0.0359765	0.0784501	0.0384112	0.0588479	0.00842945	0.0059972	0.0230079	0.320816	0.477358	0.0535944	0.148232	3.151164	0.261119	0.433366	0.566634	0.738881	0.389778	0.631598	0.866445	1.15414	1.58329	2.56556	0.6812597	0.0298867	0.10268	0.0354964	0.0516285	0.0977314	0.0523201	0.0459637	0.0155422	0.00628397	0.0614153	0.0259721	0.0184513	0.00755043	0.0846585	0.0526274	0.114759	0.0561888	0.0860843	0.0123308	0.00877286	0.0336566	0.6836081	29.38755	0.417611	0.478758	0.521244	0.582387
8064	-36.2206	-53.5266	17.306	0.0171079	0.0174483	0.126811	0.0360836	0.0388032	0.0144582	0.0273859	0.174837	0.00539937	0.00712458	0.00967962	0.0428383	0.0101955	0.00358892	0.174322	0.0243654	0.0514535	0.00716667	0.0209268	0.0976261	0.0538996	0.117851	0.170488	0.321328	0.390333	1.578873	0.181425	0.403249	0.596751	0.818574	0.284497	0.541692	0.825915	1.21078	1.84607	3.51498	0.9089214	0.0177926	0.0181466	0.131885	0.0375276	0.0403561	0.0150368	0.0284818	0.181834	0.00561545	0.0074097	0.010067	0.0445527	0.0106036	0.00373254	0.181298	0.0253405	0.0535126	0.00745348	0.0217643	0.101533	0.0560566	0.9615209	4.544819	0.297508	0.445012	0.554988	0.702493
8100	-27.14444	-46.58504	19.44061	0.142331	0.0587017	0.0232298	0.00389505	0.0742474	0.0241662	0.00732522	0.0554378	0.0337957	0.0318732	0.0437151	0.0836414	0.00171612	0.00250639	0.0993541	0.0398043	0.0334354	0.0661072	0.0392284	0.236144	0.0729	0.285307	0.0635712	0.353782	0.297339	2.043965	0.212578	0.415991	0.584009	0.787422	0.720441	0.852217	0.951334	1.05116	1.17341	1.38804	0.2370881	0.121282	0.0500204	0.0197944	0.00331902	0.063267	0.0205923	0.0062419	0.0472392	0.0287977	0.0271595	0.0372501	0.0712718	0.00146233	0.00213573	0.0846607	0.0339177	0.0284907	0.0563307	0.0334269	0.201221	0.0621189	1.173555	1.301903	0.157575	0.392304	0.607697	0.842425
8136	-29.97219	-50.78172	20.80953	0.0945066	0.134946	0.00503048	0.00222162	0.0166544	0.0183808	0.00827503	0.197074	0.114161	0.034557	0.075981	0.0182707	0.0400688	0.00599494	0.0682841	0.0223921	0.0460739	0.014315	0.096958	0.187112	0.090941	0.0207377	0.00557468	0.443062	0.530626	0.6715332	0.0788443	0.342803	0.657197	0.921156	0.706263	0.843996	0.948461	1.05434	1.18484	1.4159	0.2514599	0.0731363	0.104431	0.00389296	0.00171925	0.0128884	0.0142244	0.00640384	0.152511	0.0883462	0.0267428	0.0587998	0.0141393	0.0310083	0.00463933	0.0528434	0.0173287	0.0356554	0.0110781	0.0750334	0.144801	0.070377	1.292198	1.005566	0.125677	0.375395	0.624605	0.874323
8172	-29.1631	-49.86263	20.69953	0.0362953	0.0203282	0.00736735	0.0165286	0.0338643	0.00224733	0.00402316	0.0563646	0.027961	0.0187608	0.0546264	0.0238831	0.0100954	0.00347451	0.0254754	0.0357172	0.00477627	0.064948	0.000132545	0.00954655	0.00664781	0.171496	0.0230343	0.623385	0.182085	0.7369762	0.0890657	0.351044	0.648956	0.910934	0.144567	0.389371	0.745077	1.34214	2.56824	6.9172	1.398423	0.0783808	0.0438994	0.01591	0.0356939	0.073131	0.00485318	0.00868814	0.121721	0.0603827	0.0405146	0.117967	0.0515762	0.0218013	0.00750332	0.0550148	0.0771323	0.0103145	0.140257	0.000286235	0.0206161	0.0143561	0.4630638	0.5496948	0.0585157	0.323465	0.676535	0.941484
8208	-33.47517	-52.61993	19.14475	0.0519037	0.229347	0.109942	0.00289545	0.0465565	0.0176324	0.00956882	0.127302	0.0338081	0.0109092	0.0307194	0.13796	0.0980431	0.019709	0.00508262	0.151727	0.00152093	0.292625	0.0524576	0.0531361	0.111452	0.130156	0.648163	0.129957	0.0917241	1.246867	0.152213	0.389665	0.610335	0.847787	0.346695	0.596529	0.85114	1.17489	1.67636	2.88438	0.7659533	0.0325558	0.143855	0.0689595	0.00181613	0.0292019	0.0110597	0.0060019	0.0798484	0.0212057	0.00684265	0.0192683	0.0865335	0.0614961	0.0123622	0.003188	0.0951683	0.00095398	0.183545	0.0329033	0.0333288	0.0699068	1.594299	1.187667	0.146178	0.386605	0.613395	0.853822
8244	-28.00628	-44.87466	16.86838	0.0108136	0.100386	0.018113	0.0134703	0.00949861	0.00140631	0.0302385	0.0438092	0.014235	0.00831839	0.0968802	9.62151e-05	0.0601162	0.00384943	0.0325467	0.0104262	0.00302441	0.0973796	0.021443	0.0258039	0.0271267	0.122426	0.222329	0.176574	0.47867	2.732711	0.245756	0.428131	0.571869	0.754245	0.36329	0.610288	0.857217	1.16657	1.63857	2.75262	0.732146	0.0171922	0.159601	0.0287974	0.0214161	0.0151016	0.00223586	0.0480754	0.069651	0.0226319	0.0132252	0.154027	0.00015297	0.095577	0.00612011	0.0517451	0.0165763	0.00480842	0.154821	0.0340916	0.0410249	0.0431279	0.6289815	4.579406	0.298212	0.445228	0.554771	0.701788
8280	-28.98355	-48.81669	19.83314	0.185446	0.160264	0.0269419	0.0145954	0.0691852	0.026618	0.116529	0.0841675	0.0540051	0.0534507	0.0200854	0.102036	0.0846449	0.0453886	0.0621046	0.00235779	0.00081698	0.333656	0.036715	0.0878525	0.156462	0.0506709	0.178681	0.0047733	0.765875	0.1912429	0.00331882	0.192484	0.807516	0.996681	0.706455	0.844108	0.9485	1.0543	1.18468	1.41552	0.2512638	0.107609	0.0929971	0.0156337	0.00846935	0.0401464	0.0154457	0.0676189	0.0488403	0.0313378	0.0310161	0.0116551	0.0592087	0.0491173	0.0263379	0.0360378	0.00136816	0.000474073	0.193612	0.0213048	0.0509786	0.0907908	1.723321	1.82151	0.198828	0.410554	0.589446	0.801172
8316	-40.76858	-55.65208	14.8835	0.00249094	0.00448222	0.0157662	0.00292589	0.00718332	0.0112762	0.00111476	0.00172159	0.0130698	0.00890463	0.0133689	0.0087154	0.00162541	0.00158892	0.00640655	0.0544499	0.00340487	0.0178963	0.00217809	0.00751171	0.00192719	0.260126	0.329191	0.0993124	0.311371	1.419367	0.168288	0.39737	0.60263	0.831711	0.000733143	0.02959	0.333446	2.99899	33.7952	1363.99	5.219234	0.0132491	0.0238405	0.0838588	0.0155625	0.0382073	0.059977	0.00592927	0.00915696	0.0695171	0.0473628	0.0711079	0.0463563	0.00864541	0.00845129	0.0340758	0.289614	0.0181101	0.0951888	0.011585	0.039954	0.0102505	0.1880089	1.551589	0.179283	0.402313	0.597686	0.820717
8352	-34.84939	-51.70991	16.86052	0.0463117	0.0208457	0.00123908	0.00455762	0.00466061	0.0234743	0.0185769	0.00119238	0.00272985	0.000777423	0.0222857	0.00331912	0.000996944	0.0105572	0.00172399	0.00336475	0.0180851	0.0723898	0.0134649	0.0188584	0.0746237	0.220994	0.297489	0.165309	0.316208	0.6738817	0.0792201	0.343121	0.656879	0.92078	0.0250881	0.165736	0.570785	1.75197	6.03369	39.8595	2.664769	0.127218	0.0572629	0.00340373	0.0125197	0.0128026	0.0644835	0.0510306	0.00327545	0.00749886	0.00213557	0.0612185	0.00911757	0.00273859	0.0290006	0.00473579	0.00924292	0.0496794	0.198854	0.0369879	0.0518039	0.20499	0.3640353	4.091932	0.287547	0.441916	0.558084	0.712454
8388	-29.06723	-48.65469	19.58746	0.0257662	0.00558073	0.00966625	0.00301181	0.0281675	0.0287611	0.00175166	0.0191512	0.0256278	0.00278951	0.016961	0.0180682	0.0300657	0.0421995	0.00438238	0.0103495	0.00928573	0.00148087	0.0506429	0.00484015	0.0834194	0.215746	0.409249	0.2197	0.155304	0.9155413	0.114323	0.368538	0.631463	0.885677	0.095404	0.31793	0.699418	1.42976	3.14534	10.4817	1.698948	0.0610617	0.0132255	0.0229075	0.00713751	0.0667525	0.0681592	0.00415117	0.0453852	0.0607339	0.00661069	0.040195	0.0428187	0.071251	0.100006	0.0103856	0.0245266	0.0220057	0.00350942	0.120016	0.0114704	0.197691	0.4219691	1.149226	0.142103	0.384482	0.615518	0.857897
8424	-31.09265	-51.83539	20.74274	0.0698168	0.00534534	0.0323175	0.0395819	0.00318764	0.00374884	0.00645256	0.0561745	0.0386377	0.000248362	0.0430052	0.0171492	0.0769296	0.0185645	0.0455237	0.00617301	0.0941171	0.0257021	0.0166947	0.0125648	0.050939	0.275602	0.436876	0.163452	0.12407	0.595852	0.0663982	0.331519	0.668481	0.933602	0.264032	0.522324	0.816587	1.22461	1.91452	3.78743	0.962901	0.105324	0.00806389	0.0487536	0.0597125	0.00480882	0.00565544	0.00973422	0.0847438	0.0582882	0.000374675	0.0648769	0.025871	0.116055	0.028006	0.0686762	0.0093125	0.141983	0.0387737	0.0251853	0.018955	0.0768457	0.6628739	1.032075	0.128858	0.377226	0.622774	0.871141
8460	-36.70603	-53.85509	17.14906	0.0299893	0.00340896	0.0211781	0.0416812	0.0177638	0.0502962	0.0178255	0.0515052	0.017881	0.0269381	0.0278794	0.0228742	0.049106	0.137397	0.0394353	0.0282121	0.0108194	0.0492324	0.0340895	0.0297649	0.0713085	0.568011	0.310225	0.0505463	0.0712181	1.728443	0.192482	0.407949	0.592052	0.807517	0.0707037	0.274707	0.668248	1.49645	3.64024	14.1435	1.915595	0.0385177	0.0043784	0.0272008	0.0535345	0.0228154	0.0645994	0.0228947	0.0661523	0.022966	0.0345987	0.0358078	0.0293791	0.0630707	0.17647	0.0506499	0.036235	0.0138962	0.0632331	0.0437839	0.0382294	0.0915872	0.7785855	2.983636	0.255305	0.43141	0.56859	0.744694
8496	-37.68702	-52.00032	14.3133	0.00473363	0.016482	0.000698027	0.0046494	0.0163819	0.0254039	0.00160834	0.00375746	0.000873457	0.00123215	0.00751129	0.00866728	0.0108687	0.0135043	0.00534804	0.0100268	0.0305801	0.0157691	0.00627946	0.00364395	0.00497999	0.119991	0.459773	0.385397	0.0348391	4.277779	0.291808	0.443248	0.556752	0.708192	0.0527479	0.238131	0.639114	1.56467	4.19937	18.9581	2.127436	0.0245267	0.0853992	0.00361674	0.0240902	0.0848805	0.131627	0.00833342	0.0194688	0.0045257	0.00638422	0.0389188	0.0449084	0.0563146	0.0699708	0.0277102	0.0519527	0.158447	0.0817054	0.0325362	0.0188807	0.0258032	0.1929992	4.58602	0.298346	0.44527	0.554731	0.701653
8532	-28.91361	-45.84457	16.93096	0.0020267	0.0158786	0.00627985	0.0100005	0.0527756	0.0266922	0.00386247	0.0171914	0.0121358	0.0313291	0.0780906	0.00880793	0.116312	0.00569164	0.0183642	0.0153157	0.0138354	0.0158325	0.0409329	0.00414589	0.0390186	0.0223612	0.366514	0.0135082	0.597617	2.110797	0.216364	0.417442	0.582557	0.783636	0.307908	0.562991	0.835913	1.1963	1.77623	3.24773	0.8517431	0.00379162	0.0297062	0.0117486	0.0187094	0.0987345	0.0499367	0.00722605	0.0321623	0.0227041	0.0586116	0.146095	0.0164782	0.217602	0.0106481	0.0343564	0.0286533	0.0258839	0.0296201	0.0765788	0.00775628	0.0729974	0.53452	5.183722	0.309452	0.448642	0.551357	0.690549
8568	-33.45206	-50.4375	16.98545	0.0610374	0.082845	0.0176967	0.0182001	0.0563203	0.0544124	0.0564517	0.163697	0.0488606	0.0326298	0.0521809	0.0695586	0.144545	0.0302349	0.00829606	0.0177036	0.0182223	0.119436	0.163491	0.0376606	0.167432	0.341811	0.194173	0.00701525	0.457	3.820793	0.280836	0.439794	0.560206	0.719164	0.620777	0.792527	0.930024	1.07524	1.26179	1.61088	0.3447474	0.0429565	0.0583041	0.0124544	0.0128088	0.0396368	0.038294	0.0397292	0.115206	0.0343868	0.022964	0.0367235	0.0489535	0.101727	0.0212786	0.00583855	0.0124593	0.0128244	0.0840559	0.11506	0.0265045	0.117834	1.420912	2.532089	0.237274	0.425144	0.574856	0.762726
8604	-32.62523	-52.87963	20.2544	0.00532131	0.130054	0.000936372	0.014862	0.0483562	0.0365845	0.0309386	0.0385039	0.118641	0.0450127	0.0627904	0.139008	0.0224232	0.103097	0.0264043	0.0686686	0.1353	0.0358687	0.0627098	0.0555278	0.11978	0.024316	0.3684	0.466671	0.140614	1.906156	0.204282	0.412743	0.587257	0.795718	0.623251	0.794066	0.930587	1.07459	1.25934	1.60449	0.3418718	0.00409083	0.099981	0.000719849	0.0114254	0.0371745	0.0281249	0.0237845	0.0296004	0.0912069	0.0346042	0.0482711	0.106864	0.0172382	0.0792574	0.0202987	0.05279	0.104014	0.0275745	0.0482091	0.0426878	0.0920825	1.300789	0.2078023	0.00466001	0.203456	0.796544	0.99534
8640	-26.64822	-47.07464	20.42642	0.037238	0.0242647	0.00185061	0.0104999	0.0244698	0.000502986	0.00430744	0.00976699	0.0203136	0.00118148	0.00341352	0.126374	0.0220069	0.0194369	0.103994	0.0145153	0.00345178	0.0263923	0.0263023	0.0519734	0.0262206	0.346184	0.43962	0.160081	0.0541153	0.7566509	0.0920366	0.353295	0.646705	0.907963	0.0787665	0.289563	0.679319	1.47206	3.45348	12.6958	1.837512	0.0666778	0.0434481	0.00331368	0.018801	0.0438153	0.000900639	0.00771284	0.0174886	0.0363732	0.00211554	0.0061122	0.226283	0.0394052	0.0348034	0.186211	0.0259908	0.00618071	0.0472576	0.0470964	0.0930628	0.0469501	0.5584765	0.3373063	0.0216589	0.267307	0.732693	0.978341
8676	-29.32696	-50.58555	21.25859	0.0173274	0.00442248	0.060713	0.00475711	0.00519343	0.00100625	0.00657335	0.0232426	0.0218053	0.00882154	0.03276	0.109568	0.0294444	0.00677407	0.0132855	0.00714323	0.00378655	0.0332742	0.000700248	0.00669235	0.0387793	0.306969	0.50123	0.0865734	0.105228	0.5585	0.0600342	0.325081	0.674919	0.939966	0.361002	0.60841	0.856393	1.16769	1.64363	2.77007	0.7367144	0.0397353	0.0101417	0.139228	0.0109091	0.0119096	0.00230755	0.0150741	0.0533001	0.0500041	0.0202296	0.0751256	0.251262	0.0675221	0.0155344	0.0304665	0.0163809	0.00868336	0.0763047	0.00160582	0.015347	0.088929	0.4360699	0.8202084	0.101311	0.359966	0.640034	0.898689
