Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
3744	-41.68025	-57.28604	15.6058	0.0198386	0.0912504	0.00694548	0.0516625	0.00388692	0.0452586	0.0130226	0.0699534	0.051018	0.0253197	0.0463873	0.0191212	0.032446	0.0151985	0.0150413	0.0478022	0.00906933	0.000629821	0.0891119	0.0251952	0.0925604	0.122225	0.200755	0.531308	0.145711	0.7625872	0.0929237	0.353956	0.646044	0.907076	0.09488	0.317078	0.698832	1.43096	3.1538	10.5396	1.70293	0.0257404	0.118396	0.00901169	0.0670315	0.00504324	0.0587225	0.0168966	0.0907638	0.0661953	0.0328521	0.0601871	0.0248095	0.0420983	0.0197199	0.0195159	0.0620228	0.0117674	0.000817186	0.115622	0.0326905	0.120096	0.7707192	9.867097	0.359552	0.463099	0.536902	0.640447
3780	-33.99724	-53.05024	19.053	0.0610843	0.159474	0.0196491	0.0864375	0.286625	0.0489697	0.00615347	0.0517575	0.0524529	0.010933	0.159961	0.0248845	0.000567958	0.027749	0.0798942	0.0782167	0.0281097	0.0184759	0.01328	0.0512045	0.0593804	0.281536	0.639956	0.0563152	0.0221931	3.097494	0.259301	0.432758	0.567242	0.740698	0.413318	0.649922	0.874211	1.14389	1.53865	2.41944	0.6388586	0.0460923	0.120334	0.0148266	0.0652231	0.216278	0.036951	0.00464322	0.0390546	0.0395793	0.00824971	0.120702	0.0187771	0.000428564	0.0209385	0.0602857	0.0590199	0.0212107	0.0139413	0.0100206	0.0386373	0.0448066	1.32526	0.4134925	0.0345846	0.292175	0.707825	0.965415
3816	-34.70411	-53.49007	18.78596	0.0142269	0.00856841	0.0155326	0.0111945	0.026257	0.00681376	0.000769113	0.00777715	0.0102226	0.00081926	0.000477354	0.0160136	0.00433238	0.0121723	0.00627374	0.00873455	0.00154958	0.00113797	0.00695022	0.00302455	0.0377822	0.329158	0.0759412	0.11372	0.481182	0.6140275	0.0694449	0.334428	0.665572	0.930555	0.110108	0.340951	0.714839	1.39892	2.93297	9.08202	1.595304	0.0709111	0.0427076	0.0774193	0.0557966	0.130873	0.0339619	0.0038335	0.0387637	0.0509524	0.00408344	0.00237928	0.0798166	0.0215939	0.0606706	0.0312703	0.0435357	0.00772359	0.00567199	0.034642	0.0150753	0.188318	0.2006296	2.274745	0.225067	0.42071	0.579291	0.774932
3852	-29.03124	-48.54016	19.50892	0.259655	0.00122687	0.0529839	0.0456341	0.0428988	0.0804466	0.050171	0.136356	0.0966503	0.063863	0.155795	0.0201722	0.00656526	0.00558882	0.0983612	0.0193981	0.0452368	0.0201957	0.0363948	0.0269478	0.211005	0.349794	0.168677	0.025848	0.455681	1.043161	0.130168	0.37797	0.62203	0.869832	0.62089	0.792597	0.93005	1.07521	1.26167	1.61059	0.3446161	0.175972	0.00083147	0.035908	0.0309269	0.0290732	0.0545199	0.0340016	0.0924102	0.0655014	0.0432809	0.105585	0.013671	0.00444938	0.00378763	0.0666609	0.0131464	0.0306577	0.013687	0.0246653	0.0182629	0.143001	1.475546	1.654509	0.187157	0.405712	0.594288	0.812843
3888	-32.47536	-51.93283	19.45747	0.0538205	0.0175814	0.00415936	0.0269014	0.0200649	0.0599377	0.000841687	0.0594317	0.0223966	0.0336068	0.0704276	0.0758801	0.00292663	0.00531788	0.00974465	0.153663	0.0253673	0.0145175	0.0626465	0.0302363	0.2558	0.0387014	0.176017	0.41083	0.374452	0.7254693	0.0873062	0.349681	0.650319	0.912694	0.163501	0.413458	0.759161	1.31724	2.41863	6.11619	1.309434	0.0535384	0.0174892	0.00413755	0.0267604	0.0199597	0.0596235	0.000837274	0.0591202	0.0222792	0.0334307	0.0700584	0.0754823	0.00291129	0.00529	0.00969356	0.152858	0.0252343	0.0144414	0.0623181	0.0300778	0.254459	1.00527	1.618252	0.184447	0.404555	0.595445	0.815554
3924	-32.30904	-51.95213	19.6431	0.167073	0.0711412	0.0560863	0.0263783	0.0480116	0.15015	0.00619653	0.0515001	0.0230118	0.0312198	0.0514264	0.166806	0.0140573	0.00603423	9.77943e-05	0.0522503	0.0158341	0.276812	0.023967	0.0101749	0.00628687	0.70451	0.0741119	0.0934998	0.127878	0.7528494	0.0914663	0.352868	0.647132	0.908534	0.374534	0.619428	0.861202	1.16117	1.61439	2.66998	0.7101061	0.133177	0.0567081	0.0447075	0.0210267	0.038271	0.119687	0.00493938	0.0410518	0.0183432	0.0248859	0.040993	0.132965	0.0112054	0.00481	7.79538e-05	0.0416498	0.0126217	0.220652	0.0191046	0.0081106	0.00501139	1.254516	1.749986	0.193985	0.408572	0.591429	0.806014
3960	-27.22979	-48.45013	21.22035	0.0684762	0.200564	0.111652	0.159089	0.0492948	0.0632179	0.046279	0.0772389	0.059869	0.13253	0.154119	0.0194896	0.0602042	0.00112778	0.0369425	0.0199214	0.00237733	0.0113067	0.00613098	0.185807	0.0479635	0.261498	0.223101	0.480828	0.0345724	0.2821068	0.0132837	0.244193	0.755807	0.986716	0.456949	0.682522	0.887662	1.12656	1.46515	2.18843	0.5662952	0.0452406	0.132508	0.0737659	0.105106	0.0325679	0.0417666	0.0305755	0.0510299	0.039554	0.0875593	0.101823	0.0128764	0.0397755	0.000745096	0.0244071	0.0131616	0.00157065	0.00747007	0.00405059	0.122758	0.0316884	1.5136	0.3352604	0.0213288	0.266538	0.733463	0.978671
3996	-29.01302	-48.48165	19.46863	0.195003	0.199915	0.10721	0.0153548	0.0936257	0.0194564	0.0294734	0.0389278	0.0954187	0.0297847	0.221585	0.0126843	0.032034	0.10248	0.0290351	0.0403429	0.0188094	0.0321804	0.0473779	0.674521	0.299119	0.154585	0.321913	0.0134807	0.510022	0.7144747	0.0856099	0.348347	0.651653	0.91439	0.368009	0.614141	0.858902	1.16428	1.62829	2.71732	0.7228141	0.0835367	0.085641	0.0459272	0.00657781	0.040108	0.00833485	0.012626	0.0166762	0.0408761	0.0127594	0.0949242	0.00543381	0.0137229	0.0439011	0.0124383	0.0172824	0.00805772	0.0137856	0.0202961	0.288956	0.128138	2.334339	0.3301649	0.020512	0.264593	0.735406	0.979488
4032	-27.36193	-46.73591	19.37397	0.0755104	0.125663	0.0185046	0.0554898	0.283241	0.00307513	0.0912731	0.188687	0.0117032	0.105939	0.0151071	0.0848511	0.00312499	0.00172745	0.0582999	0.170023	0.00280724	0.0583931	0.217669	0.301625	0.51235	0.134147	0.206707	0.568477	0.0906693	0.2413225	0.00807159	0.223426	0.776574	0.991928	0.469971	0.69194	0.891465	1.12175	1.44521	2.12779	0.5459782	0.0316597	0.0526873	0.00775854	0.0232655	0.118756	0.00128933	0.0382686	0.0791121	0.00490688	0.0444176	0.00633402	0.035576	0.00131023	0.000724277	0.0244438	0.0712864	0.00117701	0.0244828	0.0912635	0.126464	0.214816	2.385064	0.9232551	0.115331	0.369168	0.630833	0.884669
4068	-25.72399	-47.22928	21.50529	0.00704103	0.0314954	0.00176229	0.0267001	0.036241	0.00561892	0.009587	0.0121206	0.034154	0.0207304	0.0184233	0.00649179	0.00227752	0.00129028	0.0215117	0.0040296	0.000984349	0.000523913	0.0326692	0.0294035	0.00630388	0.473675	0.0362918	0.161403	0.32863	0.5207016	0.053474	0.317849	0.682151	0.946526	0.389901	0.631695	0.866487	1.15409	1.58304	2.56475	0.6810317	0.02276	0.101808	0.00569658	0.0863075	0.117148	0.0181631	0.0309898	0.0391797	0.110402	0.0670105	0.0595529	0.0209846	0.00736203	0.00417082	0.0695363	0.0130256	0.00318189	0.00169354	0.105603	0.0950462	0.0203772	0.3093597	0.1071256	0.000128563	0.123672	0.876328	0.999871
4104	-35.4767	-52.66555	17.18885	0.204956	0.113755	0.00260011	0.0486047	0.0759903	0.0244354	0.00965541	0.00322534	0.0319738	0.0338469	0.0368798	0.026577	0.00128177	0.0750845	0.0111227	0.0957302	0.016724	0.0255964	0.0280926	0.0571847	0.106972	0.422174	0.0698564	0.126545	0.381425	2.550258	0.238077	0.42543	0.57457	0.761923	0.235535	0.494026	0.80252	1.24608	2.02418	4.24565	1.045481	0.198931	0.110411	0.00252367	0.0471758	0.0737563	0.0237171	0.00937156	0.00313052	0.0310339	0.0328518	0.0357956	0.0257957	0.00124409	0.0728771	0.0107957	0.0929159	0.0162323	0.0248439	0.0272668	0.0555035	0.103827	1.030289	2.998685	0.255845	0.431593	0.568407	0.744155
4140	-29.29483	-47.76599	18.47116	0.108191	0.00465074	0.0174314	0.0131511	0.0521669	0.0387861	0.0208872	0.000259774	0.00860426	0.0276172	0.15237	0.00587415	0.0125812	0.00810945	0.0119151	0.0821738	0.0227507	0.098769	0.0772632	0.119638	0.0795188	0.361047	0.18262	0.372165	0.0841673	2.63034	0.24153	0.426652	0.573348	0.75847	0.215394	0.472951	0.791678	1.26314	2.11438	4.64266	1.110118	0.112382	0.00483089	0.0181066	0.0136605	0.0541876	0.0402884	0.0216963	0.000269836	0.00893755	0.028687	0.158273	0.00610169	0.0130685	0.00842358	0.0123766	0.0853568	0.023632	0.102595	0.080256	0.124272	0.082599	0.9627094	1.209376	0.148424	0.387756	0.612244	0.851576
4176	-32.24388	-48.85738	16.61351	0.146972	0.0425746	0.00675871	0.005026	0.0437499	0.0106002	0.0132409	0.0158826	0.0196468	0.0272106	0.10538	0.090043	0.0118403	0.000414682	0.0434537	0.179438	0.0363132	0.0155257	0.0627161	0.0335039	0.108633	0.0244812	0.0195063	0.57425	0.381763	0.878477	0.109389	0.365385	0.634615	0.89061	0.157989	0.406601	0.75521	1.32414	2.45942	6.32956	1.334229	0.144242	0.0417839	0.00663318	0.00493265	0.0429374	0.0104033	0.012995	0.0155877	0.0192819	0.0267053	0.103423	0.0883707	0.0116204	0.00040698	0.0426467	0.176105	0.0356388	0.0152373	0.0615513	0.0328817	0.106616	1.018924	6.693474	0.33097	0.45499	0.54501	0.66903
4212	-28.29923	-48.53351	20.23428	0.0271606	0.0554719	0.0785095	0.00937498	0.0310834	0.00322413	0.0112922	0.0526859	0.0299654	0.0503933	0.0625243	0.0604193	0.00125428	0.0544615	0.0410665	0.0282341	0.00879758	0.0320292	0.157808	0.00357485	0.109249	0.0850372	0.343867	0.0890117	0.482085	2.202135	0.221311	0.419311	0.580689	0.77869	0.968957	0.984738	0.995213	1.00481	1.0155	1.03204	0.02280179	0.0298935	0.0610534	0.086409	0.0103183	0.034211	0.00354853	0.0124285	0.0579871	0.0329804	0.0554638	0.0688154	0.0664986	0.00138049	0.0599414	0.0451986	0.0310749	0.00968278	0.0352519	0.173686	0.00393455	0.120242	0.9085799	0.8707532	0.108342	0.364701	0.635299	0.891658
4248	-32.39367	-51.19076	18.79709	0.268953	0.0610427	0.0451987	0.00378145	0.0885602	0.0228529	0.0312878	0.0330782	0.0581061	0.0422697	0.186249	0.166399	0.256998	0.0219105	0.110417	0.00077903	0.0818869	0.0703129	0.0508644	0.0497512	0.0898123	0.215054	0.191638	0.357593	0.235716	0.2781515	0.0127353	0.24233	0.75767	0.987265	0.32507	0.578082	0.84284	1.18646	1.72986	3.07626	0.8125235	0.154525	0.0350717	0.0259686	0.00217261	0.0508817	0.01313	0.0179762	0.0190049	0.0333845	0.0242858	0.107008	0.0956038	0.147657	0.0125885	0.0634394	0.000447587	0.0470476	0.0403978	0.0292238	0.0285842	0.0516011	1.740512	2.47508	0.234708	0.424225	0.575775	0.765292
4284	-42.68925	-59.77577	17.08651	0.0692722	0.0205851	0.0538976	0.0188095	0.0263216	0.0204306	0.0191075	0.159708	0.0181296	0.000551074	0.0557349	0.155416	0.0232425	0.0122615	0.00569747	0.00208977	0.117806	0.0278308	0.0289171	0.0444332	0.0163319	0.662004	0.156374	0.0761025	0.10552	2.304435	0.226561	0.421262	0.578739	0.773439	0.00724031	0.0904062	0.472447	2.11664	11.0612	138.116	3.563349	0.0772632	0.0229598	0.0601151	0.0209794	0.029358	0.0227874	0.0213117	0.178132	0.020221	0.000614644	0.0621644	0.173344	0.0259237	0.013676	0.00635472	0.00233084	0.131396	0.0310413	0.0322529	0.0495589	0.0182159	0.896574	0.4302987	0.0375357	0.296812	0.703188	0.962464
4320	-31.97359	-52.41617	20.44257	0.0520039	0.0385565	0.0561149	0.038604	0.026682	0.0442259	0.13732	0.00588763	0.0112998	0.00607089	0.141551	0.119135	0.0460006	0.0808311	0.0315151	0.0459176	0.0523014	0.0762963	0.00953568	0.0477873	0.0115571	0.59733	0.00969085	0.0211438	0.371835	1.620708	0.184632	0.404634	0.595366	0.815368	0.686858	0.832606	0.944449	1.05882	1.20105	1.4559	0.2716045	0.0481877	0.0357272	0.0519971	0.0357712	0.024724	0.0409805	0.127243	0.00545558	0.0104706	0.00562539	0.131164	0.110393	0.042625	0.0748995	0.0292025	0.0425481	0.0484635	0.0706975	0.00883593	0.0442806	0.0107091	1.079193	0.7007139	0.0834661	0.34663	0.65337	0.916534
4356	-28.41052	-45.9606	17.55008	0.035766	0.165628	0.0204434	0.0261395	0.0455068	0.0201679	0.0297338	0.0230563	0.00365609	0.0192157	0.0998896	0.0308634	0.00801924	0.273228	0.0464386	0.151403	0.628393	0.16903	0.0636952	0.092325	0.0604125	0.222453	0.160407	0.190211	0.426929	0.3179069	0.0185816	0.259755	0.740244	0.981419	0.423836	0.657936	0.87756	1.13952	1.5199	2.3594	0.620688	0.0177674	0.0822789	0.0101556	0.0129853	0.0226063	0.0100187	0.0147708	0.0114536	0.00181623	0.00954576	0.0496219	0.015332	0.0039837	0.135731	0.0230692	0.0752124	0.312166	0.0839689	0.0316417	0.0458641	0.030011	2.013012	4.29486	0.292187	0.443366	0.556635	0.707813
4392	-33.54351	-54.19217	20.64866	0.0756628	0.056398	0.022103	0.0126773	0.0918158	0.0538649	0.0342135	0.0677186	0.0253042	0.0355591	0.105227	0.00447155	0.358975	0.0200006	0.0276131	0.10745	0.0347755	0.0518091	0.0096626	0.15606	0.0933538	0.23444	0.0316291	0.433605	0.300326	1.330885	0.160308	0.393621	0.606379	0.839692	0.937934	0.969233	0.990298	1.0098	1.03174	1.06617	0.04633102	0.0523721	0.0390374	0.0152992	0.00877496	0.0635529	0.0372841	0.0236819	0.0468733	0.017515	0.0246132	0.0728356	0.00309511	0.248475	0.013844	0.0191132	0.0743745	0.0240708	0.0358611	0.00668824	0.108021	0.0646175	1.444715	0.5405146	0.0569259	0.321737	0.678263	0.943074
4428	-25.38016	-45.75896	20.37879	0.0683252	0.209607	0.0621314	0.0129726	0.170769	0.0501959	0.0683468	0.0157145	0.0405953	0.0333563	0.323368	0.079975	0.0540557	0.0164526	0.0213319	0.31081	0.0891136	0.130181	0.0175467	0.0463124	0.22616	0.010353	0.413394	0.424002	0.152251	0.7729884	0.0944676	0.355094	0.644905	0.905533	0.75234	0.870416	0.957626	1.04425	1.14888	1.32919	0.2057618	0.033373	0.102381	0.0303477	0.00633637	0.0834111	0.0245179	0.0333835	0.00767566	0.0198285	0.0162927	0.157947	0.0390633	0.0264031	0.00803616	0.0104194	0.151813	0.0435269	0.0635861	0.00857057	0.022621	0.110466	2.047321	0.2055793	0.00446608	0.202027	0.797973	0.995534
4464	-29.75851	-50.00709	20.24859	0.00402089	0.0780167	0.0228784	0.0426191	0.0605221	0.0159342	0.0643864	0.0189909	0.0218738	0.020292	0.0544975	0.0338296	0.00935259	0.0170815	0.0238871	0.11736	0.00727921	0.0188911	0.0131536	0.0046734	0.127491	0.0889187	0.368026	0.348881	0.194174	0.6329776	0.0725837	0.337321	0.662679	0.927416	0.707436	0.84468	0.948701	1.05407	1.18388	1.41356	0.25026	0.00517469	0.100404	0.0294434	0.0548487	0.077889	0.0205065	0.0828622	0.0244403	0.0281505	0.0261149	0.0701356	0.0435371	0.0120363	0.021983	0.0307415	0.151036	0.00936798	0.0243119	0.0169281	0.00601444	0.164074	0.7770304	2.366482	0.229608	0.422378	0.577621	0.770393
4500	-37.84505	-56.68465	18.8396	0.080152	0.0380411	0.034877	0.0160055	0.045715	0.0440477	0.0454037	0.114599	0.10257	0.176348	0.102944	0.0247144	0.109771	0.0217317	0.0437704	0.0160331	0.444109	0.0187075	0.0353925	0.0361006	0.0437737	0.09395	0.779162	0.0182261	0.108662	1.198298	0.147283	0.387173	0.612827	0.852717	0.288826	0.545696	0.827816	1.208	1.83252	3.46229	0.8980008	0.0502581	0.0238531	0.0218691	0.010036	0.0286649	0.0276194	0.0284697	0.0718575	0.0643153	0.110576	0.0645495	0.0154968	0.0688302	0.0136266	0.0274456	0.0100533	0.278472	0.0117303	0.0221923	0.0226363	0.0274477	1.594807	1.426154	0.168879	0.397642	0.602358	0.831121
4536	-34.17712	-49.17608	14.99897	0.0347863	0.0386516	0.0135609	0.00136	0.00683197	0.0254601	0.00492259	0.0355975	0.000249134	0.00901797	0.0253358	0.00432357	0.039908	0.00228387	0.00680643	0.0084425	0.0615919	0.008757	0.00266143	0.012286	0.0243774	0.170724	0.117923	0.221504	0.489849	0.4486875	0.0407802	0.301594	0.698406	0.95922	0.0929327	0.313887	0.696631	1.43548	3.18586	10.7605	1.717924	0.0947308	0.105257	0.0369293	0.00370358	0.018605	0.0693334	0.0134053	0.0969399	0.000678448	0.024558	0.0689952	0.011774	0.108678	0.00621949	0.0185354	0.0229908	0.167728	0.0238473	0.00724766	0.0334576	0.066385	0.3672118	14.03521	0.38159	0.469149	0.530851	0.61841
4572	-28.27144	-49.02405	20.75261	0.0155608	0.0347521	0.0107248	0.00497015	0.0400882	0.0240071	0.000299993	0.032138	0.0216417	0.0041599	0.0251315	0.0376204	0.0318356	0.01494	0.0698026	0.037546	0.0824614	0.00697888	0.0446451	0.14192	0.0211961	0.213272	0.0180564	0.134664	0.634007	0.6969357	0.0828734	0.346149	0.653851	0.917127	0.618123	0.790873	0.929418	1.07594	1.26443	1.6178	0.3478452	0.0221531	0.0494748	0.0152684	0.00707575	0.0570715	0.0341777	0.000427084	0.0457532	0.0308101	0.00592224	0.0357785	0.0535582	0.0453227	0.0212693	0.0993743	0.0534523	0.117396	0.00993547	0.0635589	0.202045	0.0301758	0.7024208	1.551563	0.179281	0.402312	0.597687	0.820719
4608	-26.23339	-46.90924	20.67585	0.0182398	0.121183	0.0149721	0.00904736	0.0934921	0.00939232	0.0552668	0.125507	0.00976625	0.0119871	0.0275283	0.0590736	0.12939	0.0377943	0.0421346	0.0159429	0.112082	0.0193289	0.0583277	0.0226075	0.0362384	0.0283887	0.115596	0.726135	0.12988	0.7315171	0.0882329	0.350402	0.649598	0.911767	0.766429	0.878328	0.960333	1.04131	1.13853	1.30475	0.192346	0.0177205	0.117733	0.0145459	0.00878979	0.0908305	0.00912493	0.0536934	0.121934	0.00948822	0.0116459	0.0267446	0.0573918	0.125707	0.0367183	0.0409351	0.015489	0.108891	0.0187786	0.0566671	0.0219639	0.0352067	1.029303	1.463246	0.172055	0.399091	0.600909	0.827946
4644	-29.32443	-48.44572	19.12128	0.13103	0.121096	0.0506931	0.0171126	0.250439	0.0560584	0.0369619	0.0830397	0.002311	0.0208074	0.0848893	0.082931	0.290471	0.00736309	0.0218811	0.189851	0.0329594	0.0562544	0.00571346	0.017871	0.179337	0.0388716	0.251611	0.376098	0.333419	0.5005543	0.0499394	0.313657	0.686342	0.950061	0.71792	0.850762	0.950827	1.05172	1.17542	1.39291	0.2396227	0.0753451	0.0696325	0.0291495	0.00984008	0.144008	0.0322347	0.0212538	0.0477495	0.00132887	0.0119646	0.048813	0.0476869	0.167027	0.00423392	0.012582	0.109168	0.0189523	0.0323473	0.00328535	0.0102762	0.103122	1.739071	2.600653	0.240266	0.426206	0.573794	0.759734
4680	-29.89997	-51.23802	21.33805	0.0583057	0.246774	0.0467098	0.0146688	0.101225	0.0559482	0.0148256	0.134104	0.0222298	0.0925475	0.271824	0.0217844	0.104469	0.0318968	0.106523	0.0611452	0.00617853	0.0172664	0.011222	0.00749251	0.00557338	0.200744	0.257952	0.326617	0.214687	0.2855268	0.0137644	0.245779	0.754221	0.986236	0.56778	0.758775	0.917482	1.08994	1.31791	1.76125	0.4092722	0.040696	0.172242	0.0326023	0.0102385	0.0706529	0.0390505	0.0103479	0.0936014	0.0155159	0.064596	0.189727	0.015205	0.0729168	0.0222632	0.0743504	0.0426779	0.00431246	0.0120516	0.0078327	0.00522959	0.00389009	1.432713	0.5040447	0.0505532	0.314402	0.685598	0.949447
4716	-32.28912	-54.19534	21.90622	0.0292513	0.0369031	0.0209896	0.0163275	0.00357664	0.0355743	0.00573599	0.0596148	0.0152244	0.0208338	0.0134314	0.000249707	0.00788511	0.0285834	0.0131159	0.0255665	0.0106323	0.0147288	0.00729117	0.0252839	0.0179885	0.209455	0.0733033	0.423469	0.293772	0.4884043	0.0477988	0.311004	0.688996	0.952201	0.941427	0.970992	0.990858	1.00923	1.02987	1.06222	0.0436434	0.0715563	0.0902743	0.0513458	0.0399411	0.00874937	0.0870238	0.0140317	0.145833	0.0372427	0.0509647	0.0328567	0.000610848	0.019289	0.0699224	0.0320848	0.0625421	0.0260093	0.0360305	0.0178361	0.061851	0.0440044	0.4087881	0.9232217	0.115326	0.369165	0.630835	0.884674
4752	-40.26591	-50.99118	10.72527	0.0419346	0.00913411	0.0184588	0.086055	0.00183346	0.00969477	0.0131026	0.127893	0.0188134	0.0162005	0.0612739	0.0654699	0.0728967	0.0559854	0.0156277	0.0735175	0.0594955	0.0388314	0.0625929	0.0791207	0.00755081	0.219268	0.192239	0.0404406	0.548052	20.29714	0.401139	0.474401	0.5256	0.598859	0.906966	0.953492	0.985252	1.01497	1.04878	1.10258	0.07060771	0.0448267	0.00976407	0.0197318	0.0919899	0.00195991	0.0103634	0.0140063	0.136713	0.0201109	0.0173178	0.0654997	0.0699852	0.0779242	0.0598466	0.0167055	0.0785878	0.0635988	0.0415095	0.0669098	0.0845774	0.00807157	0.9354824	9.282181	0.355364	0.46193	0.538069	0.644637
4788	-30.76277	-48.12338	17.36061	0.0348186	0.096186	0.00727524	0.012364	0.0132452	0.0244797	0.000291269	0.0150107	0.00200077	0.042485	0.0264184	0.0273722	0.0460033	0.0256719	0.00933613	0.0076674	0.00202397	0.0110434	0.118277	0.00849871	0.00161654	0.315324	0.159748	0.389667	0.135261	6.661495	0.330587	0.454879	0.545121	0.669413	0.133523	0.374568	0.736121	1.35847	2.66974	7.48937	1.455888	0.0654379	0.180772	0.0136731	0.0232369	0.0248931	0.0460071	0.00054741	0.028211	0.00376023	0.0798462	0.0496508	0.0514433	0.0864584	0.0482477	0.0175463	0.0144101	0.00380384	0.020755	0.222289	0.0159725	0.00303811	0.5320854	0.3404607	0.0221703	0.268482	0.731518	0.97783
4824	-27.43881	-44.5715	17.13269	0.00777445	0.0688532	0.0125464	0.00162675	0.167708	0.0630643	0.0309791	0.0130764	0.0420004	0.0293954	0.0948344	0.0115238	0.0236835	0.101925	0.0354519	0.0227184	0.0261464	0.00826038	0.188772	0.026654	0.0850674	0.136669	0.235283	0.132118	0.49593	1.220379	0.149548	0.388326	0.611674	0.850452	0.571877	0.76144	0.918486	1.08875	1.3133	1.74863	0.4040736	0.00732015	0.0648298	0.0118132	0.0015317	0.157908	0.0593791	0.0291689	0.0123122	0.0395462	0.0276776	0.0892928	0.0108504	0.0222996	0.0959687	0.0333803	0.0213908	0.0246186	0.00777768	0.177741	0.0250965	0.0800965	1.062061	6.775886	0.331945	0.455273	0.544728	0.668054
4860	-31.47353	-50.26077	18.78724	0.0662349	0.181012	0.0371249	0.033354	0.0559261	0.041942	0.0291777	0.0554475	0.00700982	0.110366	0.0260532	0.0541841	0.00211237	0.0156176	0.0028911	0.0485033	0.0390508	0.00762422	0.00878592	0.0955559	0.00853042	0.0738263	0.258321	0.475107	0.192746	2.47709	0.234799	0.424258	0.575743	0.7652	0.311436	0.566128	0.837363	1.19422	1.76639	3.21094	0.843505	0.0714891	0.195371	0.0400699	0.0359998	0.0603624	0.0452691	0.0314922	0.0598459	0.00756588	0.119121	0.0281199	0.0584824	0.00227994	0.0168564	0.00312044	0.0523509	0.0421485	0.00822902	0.00948287	0.103136	0.0092071	0.9265042	1.301409	0.157528	0.392281	0.607719	0.842472
4896	-32.4324	-46.59772	14.16531	0.141437	0.176454	0.00201447	0.00172573	0.12035	0.0402986	0.0136249	0.111282	0.0158396	0.0541586	0.0443076	0.0748108	0.0357803	0.125598	0.00501509	0.0178638	0.186312	0.061113	0.00253661	0.243307	0.0161281	0.011227	0.335645	0.53265	0.120479	1.858069	0.201219	0.411519	0.588481	0.798781	0.290713	0.547432	0.828636	1.2068	1.82671	3.43982	0.8932938	0.094927	0.118429	0.00135203	0.00115824	0.0807741	0.0270468	0.0091445	0.0746882	0.0106309	0.0363491	0.0297375	0.05021	0.0240143	0.0842961	0.00336593	0.0119895	0.125045	0.0410166	0.00170247	0.163298	0.0108246	1.489957	11.71812	0.370744	0.46619	0.533809	0.629256
4932	-30.97699	-50.25206	19.27507	0.0714748	0.00621511	0.000767431	0.00228253	0.0252417	0.00870779	0.00667128	0.0283896	0.0369325	0.0159969	0.0411449	0.00839804	0.0529921	0.028794	0.0297872	0.00574228	0.0259313	0.122594	0.0206914	0.00924357	0.00398535	0.341119	0.280638	0.241592	0.136651	0.8222149	0.101596	0.360163	0.639837	0.898404	0.145663	0.390808	0.745934	1.3406	2.5588	6.86516	1.392962	0.129487	0.0112596	0.00139031	0.00413513	0.0457289	0.0157754	0.012086	0.0514319	0.0669086	0.0289807	0.0745399	0.0152143	0.096003	0.0521645	0.053964	0.010403	0.0469784	0.222098	0.0374854	0.0167461	0.00722005	0.5519841	2.003041	0.210186	0.415064	0.584936	0.789814
4968	-26.94287	-48.3747	21.43183	0.00240293	0.0700136	0.000977438	0.00355258	0.0345904	0.00208453	0.0106726	0.0778899	0.00636802	0.0107731	0.0547686	0.0434299	0.0195728	0.00092723	0.169233	0.019573	0.032149	0.0246559	0.0520958	0.0192208	0.0329885	0.252891	0.109206	0.222951	0.414952	0.5947219	0.0662076	0.331334	0.668667	0.933792	0.472963	0.694085	0.892326	1.12067	1.44075	2.11433	0.541389	0.00349294	0.101773	0.00142082	0.0051641	0.0502812	0.0030301	0.0155138	0.113222	0.00925666	0.01566	0.0796125	0.0631304	0.0284514	0.00134784	0.245999	0.0284516	0.0467323	0.0358402	0.0757273	0.0279397	0.0479527	0.6879392	0.7596962	0.0924922	0.353635	0.646365	0.907508
